"method","t_ladder","sim","iterations","m0","m4","m5","m6","m1","m2","m3"
3,"1",95,2,51388,27798,20567,247,0,0,0
3,"1",96,-1,26030,7453,665,15852,0,0,0
3,"1",96,1,26030,7453,665,15852,0,0,0
3,"1",96,2,51504,0,0,0,30112,12930,5454
3,"1",97,-1,24990,17372,3600,4038,0,0,0
3,"1",97,1,24990,17372,3600,4038,0,0,0
3,"1",97,2,50528,39317,1949,8206,0,0,0
3,"1",98,-1,25721,19827,0,4452,0,0,0
3,"1",98,1,25721,19827,0,4452,0,0,0
3,"1",98,2,51075,23833,0,25092,0,0,0
3,"1",99,-1,26732,21438,164,1666,0,0,0
3,"1",99,1,26732,21438,164,1666,0,0,0
3,"1",99,2,53966,32644,2066,11324,0,0,0
3,"1",100,-1,26122,12356,200,11322,0,0,0
3,"1",100,1,26122,12356,200,11322,0,0,0
3,"1",100,2,51140,26736,837,21287,0,0,0
3,"2",1,1,42535,3895,2138,1432,0,0,0
3,"2",1,2,85057,9878,2181,2884,0,0,0
3,"2",2,1,42827,3200,889,2189,271,155,469
3,"2",2,2,83829,8357,3215,1624,2577,228,170
3,"2",3,1,42329,3528,293,2068,800,503,479
3,"2",3,2,84852,5704,1446,4665,1155,1510,668
3,"2",4,1,44040,497,87,817,1347,728,2484
3,"2",4,2,85539,6985,1644,2365,1581,519,1367
3,"2",5,1,41649,332,1743,318,5876,50,32
3,"2",5,2,83702,2816,558,0,7065,4390,1469
3,"2",6,1,43680,721,85,556,2437,38,2483
3,"2",6,2,86335,5654,663,2722,3989,0,637
3,"2",7,1,43623,1728,1268,3381,0,0,0
3,"2",7,2,84194,349,347,1058,8333,3403,2316
3,"2",8,1,42658,831,6464,0,0,44,3
3,"2",8,2,85160,2046,2998,205,3313,5966,312
3,"2",9,1,43179,0,0,0,1361,839,4621
3,"2",9,2,83889,1981,0,485,9275,239,4131
3,"2",10,1,42043,3690,1123,1258,1756,0,130
3,"2",10,2,85815,6293,546,2935,2500,0,1911
3,"2",11,1,44674,574,0,241,2534,799,1178
3,"2",11,2,85296,9576,2740,1296,0,1092,0
3,"2",12,1,43436,2251,0,466,1452,792,1603
3,"2",12,2,84732,1783,797,157,5507,1117,5907
3,"2",13,1,43571,2797,1621,2011,0,0,0
3,"2",13,2,85029,4708,721,1201,4471,1758,2112
3,"2",14,1,42870,0,0,0,6367,330,433
3,"2",14,2,84552,3055,0,582,7766,148,3897
3,"2",15,1,43237,757,533,314,3940,646,573
3,"2",15,2,85148,2308,1259,1433,5271,1414,3167
3,"2",16,1,43327,392,128,39,2637,333,3144
3,"2",16,2,83875,5628,3628,110,3747,0,3012
3,"2",17,1,44122,248,1774,891,447,860,1658
3,"2",17,2,86807,1560,3619,853,5225,1936,0
3,"2",18,1,43155,0,863,0,1817,4106,59
3,"2",18,2,85072,883,3139,0,1974,8932,0
3,"2",19,1,42967,502,0,0,745,5007,779
3,"2",19,2,84763,10865,2442,1930,0,0,0
3,"2",20,1,43508,1041,944,947,3260,211,89
3,"2",20,2,85164,3502,111,1564,4510,4891,258
3,"2",21,1,44538,45,1822,176,1674,854,891
3,"2",21,2,86280,45,3417,176,4429,3114,2539
3,"2",22,1,44263,3456,1063,1218,0,0,0
3,"2",22,2,86877,1532,1899,0,5102,3996,594
3,"2",23,1,42453,160,423,3277,2558,769,360
3,"2",23,2,85079,2436,38,3159,4803,4484,1
3,"2",24,1,44190,0,369,1370,2277,1656,138
3,"2",24,2,84075,1937,588,4298,4412,3173,1517
3,"2",25,1,43861,3730,18,2391,0,0,0
3,"2",25,2,87532,2062,520,1246,2945,1160,4535
3,"2",26,1,44833,165,191,62,3771,877,101
3,"2",26,2,86215,6045,1076,474,2919,2926,345
3,"2",27,1,42155,3216,311,2578,1460,0,280
3,"2",27,2,84736,105,167,0,6807,548,7637
3,"2",28,1,43821,2983,464,2732,0,0,0
3,"2",28,2,85247,4187,948,970,6779,1388,481
3,"2",29,1,43675,445,46,1020,2567,1209,1038
3,"2",29,2,86099,4077,0,607,5389,1110,2718
3,"2",30,1,43053,1683,3898,0,903,291,172
3,"2",30,2,84466,4425,2771,1,4452,1422,2463
3,"2",31,1,42681,2122,2070,0,1048,0,2079
3,"2",31,2,85085,2932,477,20,9027,978,1481
3,"2",32,1,42760,3571,375,0,2060,534,700
3,"2",32,2,84337,7242,812,519,5407,382,1301
3,"2",33,1,43524,121,801,82,3596,1199,677
3,"2",33,2,85448,6904,2551,191,2428,617,1861
3,"2",34,1,42001,2008,288,250,1267,0,4186
3,"2",34,2,84083,10070,3448,247,1275,0,877
3,"2",35,1,44020,664,466,67,4082,366,335
3,"2",35,2,87627,15,280,519,7692,3242,625
3,"2",36,1,43260,605,631,738,3773,945,48
3,"2",36,2,84532,5566,357,2899,5402,841,403
3,"2",37,1,42171,1586,736,541,872,1179,2915
3,"2",37,2,85100,1098,833,801,9362,0,2806
3,"2",38,1,42005,275,68,0,4349,31,3272
3,"2",38,2,87276,9558,636,503,1615,236,176
3,"2",39,1,43159,0,0,67,2169,4605,0
3,"2",39,2,84543,6301,857,5653,2646,0,0
3,"2",40,1,42283,2175,233,2736,1264,110,1199
3,"2",40,2,84167,8122,175,4088,2072,816,560
3,"2",41,1,43953,2132,79,3236,0,600,0
3,"2",41,2,86367,5540,79,7259,53,600,102
3,"2",42,1,42895,0,0,0,4519,1746,840
3,"2",42,2,85001,3847,50,1983,5031,677,3411
3,"2",43,1,43628,5262,606,504,0,0,0
3,"2",43,2,85005,8363,1084,269,1558,1847,1874
3,"2",44,1,42355,2015,0,0,3633,1844,153
3,"2",44,2,83213,2408,75,1637,11835,182,650
3,"2",45,1,42897,0,1000,554,2483,1117,1949
3,"2",45,2,84859,3331,1389,703,4623,4029,1066
3,"2",46,1,42417,3471,1179,2933,0,0,0
3,"2",46,2,85053,733,624,240,7153,5746,451
3,"2",47,1,43234,3768,1484,1228,286,0,0
3,"2",47,2,85379,547,1579,0,6243,883,5369
3,"2",48,1,42893,246,0,1214,2788,749,2110
3,"2",48,2,84780,0,0,0,11746,2797,677
3,"2",49,1,42570,2626,115,1874,324,0,2491
3,"2",49,2,84524,1015,229,400,2545,96,11191
3,"2",50,1,42823,1001,156,3050,1746,110,1114
3,"2",50,2,85221,1542,918,3276,6450,836,1757
3,"2",51,1,42111,6109,680,1100,0,0,0
3,"2",51,2,84387,7606,821,1313,3804,233,1836
3,"2",52,1,42730,4125,0,0,0,3144,1
3,"2",52,2,83049,10327,2837,3787,0,0,0
3,"2",53,1,43072,4451,2223,248,0,6,0
3,"2",53,2,84653,1750,3325,127,4424,88,5633
3,"2",54,1,42281,271,698,0,2135,4,4611
3,"2",54,2,84626,611,1315,0,8277,362,4809
3,"2",55,1,43908,551,706,0,4196,504,135
3,"2",55,2,84150,88,313,128,9470,2956,2895
3,"2",56,1,44268,199,2008,1718,873,438,496
3,"2",56,2,86112,837,1188,0,7379,2165,2319
3,"2",57,1,43167,27,57,0,4378,782,1589
3,"2",57,2,85391,4357,651,0,6189,3151,261
3,"2",58,1,42610,773,925,0,2881,2657,154
3,"2",58,2,85681,1427,2056,508,2751,5957,1620
3,"2",59,1,41562,176,128,0,6543,72,1519
3,"2",59,2,84091,0,0,0,13468,461,1980
3,"2",60,1,42801,129,0,2252,3060,1423,335
3,"2",60,2,86092,959,0,661,5078,4488,2722
3,"2",61,1,43326,1703,3545,1426,0,0,0
3,"2",61,2,85519,2887,4270,2519,1562,3176,67
3,"2",62,1,41964,576,893,45,3101,2603,818
3,"2",62,2,83634,352,22,0,10224,5644,124
3,"2",63,1,43892,1926,56,1148,2975,3,0
3,"2",63,2,86375,4824,189,3711,1516,2437,948
3,"2",64,1,43256,2547,0,0,3013,548,636
3,"2",64,2,85930,7227,1833,4223,710,77,0
3,"2",65,1,42186,571,947,0,2181,3606,509
3,"2",65,2,84908,3136,363,2282,5135,2774,1402
3,"2",66,1,42989,4345,596,2070,0,0,0
3,"2",66,2,86124,2906,437,2712,5775,939,1107
3,"2",67,1,42956,1542,0,747,3309,1401,45
3,"2",67,2,83970,7888,1950,491,4332,678,691
3,"2",68,1,42563,516,361,2083,2985,1227,265
3,"2",68,2,85577,3779,102,1217,6281,1786,1258
3,"2",69,1,43255,194,64,1743,2593,165,1986
3,"2",69,2,85581,2104,91,11243,115,33,833
3,"2",70,1,42628,2437,12,2727,768,1428,0
3,"2",70,2,86046,995,896,1506,5017,1756,3784
3,"2",71,1,43001,2277,57,972,2256,479,958
3,"2",71,2,85318,2143,0,308,5649,681,5901
3,"2",72,1,42876,0,764,0,3779,7,2574
3,"2",72,2,85716,6924,1690,112,3726,1472,360
3,"2",73,1,44117,3231,1455,183,831,55,128
3,"2",73,2,84681,2763,3922,215,3434,1905,3080
3,"2",74,1,42555,3978,2406,864,0,0,197
3,"2",74,2,86011,7326,2379,3051,478,755,0
3,"2",75,1,42896,3516,160,1237,1019,605,567
3,"2",75,2,85185,9635,1949,3231,0,0,0
3,"2",76,1,41286,2164,263,3173,3114,0,0
3,"2",76,2,85911,1000,1385,1788,5374,80,4462
3,"2",77,1,43403,3273,531,224,897,0,1672
3,"2",77,2,84204,2210,847,100,4840,119,7680
3,"2",78,1,43757,2960,1106,1156,0,0,1021
3,"2",78,2,86091,3591,1376,7,5420,406,3109
3,"2",79,1,44279,1140,442,657,2797,0,685
3,"2",79,2,85230,1171,822,606,6144,715,5312
3,"2",80,1,42766,0,0,655,5949,518,112
3,"2",80,2,84999,3270,396,1381,5939,873,3142
3,"2",81,1,42374,128,0,0,5730,1676,92
3,"2",81,2,84609,128,0,0,9972,5186,105
3,"2",82,1,43230,385,1964,403,603,0,3415
3,"2",82,2,85056,791,858,11,7337,939,5008
3,"2",83,1,43006,1522,0,80,4853,67,472
3,"2",83,2,84623,3908,1272,2693,5892,919,693
3,"2",84,1,41374,1060,533,3792,2054,0,1187
3,"2",84,2,85351,7705,567,4049,2089,0,239
3,"2",85,1,42007,236,2398,478,4038,361,482
3,"2",85,2,85880,4781,3653,157,3125,905,1499
3,"2",86,1,43570,2245,1382,553,0,2067,183
3,"2",86,2,86416,4096,1341,1015,2663,4033,436
3,"2",87,1,43288,114,0,62,2282,3036,1218
3,"2",87,2,85156,7389,2707,1385,1786,363,1214
3,"2",88,1,42759,651,0,411,2953,2361,865
3,"2",88,2,84665,268,0,1059,9352,3041,1615
3,"2",89,1,43007,4297,195,1213,155,271,862
3,"2",89,2,86359,1677,882,2473,6224,0,2385
3,"2",90,1,43836,2208,214,1347,1862,231,302
3,"2",90,2,86046,509,1877,1163,6401,997,3007
3,"2",91,1,42571,364,354,0,3661,333,2717
3,"2",91,2,84739,31,68,360,7791,813,6198
3,"2",92,1,43003,2298,902,825,386,2282,304
3,"2",92,2,85783,3290,1546,1601,4418,3035,327
3,"2",93,1,41877,32,0,0,5015,2840,236
3,"2",93,2,85836,2241,0,1853,6100,1536,2434
3,"2",94,1,42779,0,0,80,5622,477,1042
3,"2",94,2,84390,3396,7901,977,2065,1232,39
3,"2",95,1,42293,0,0,0,6413,43,1251
3,"2",95,2,83415,6085,474,0,6217,25,3784
3,"2",96,1,42544,1535,0,676,2299,1024,1922
3,"2",96,2,85410,4604,100,2739,3919,2002,1226
3,"2",97,1,42150,2098,1955,1089,1329,1223,156
3,"2",97,2,85085,3262,387,76,6241,3671,1278
3,"2",98,1,43167,5255,0,433,1145,0,0
3,"2",98,2,84539,3804,449,4994,3371,2124,719
3,"2",99,1,42903,4556,0,290,1657,538,56
3,"2",99,2,86160,1921,274,436,5812,5273,124
3,"2",100,1,42974,5019,46,1961,0,0,0
3,"2",100,2,85423,3117,0,1361,8068,620,1411
3,"3",1,1,35550,1698,1248,772,9273,258,1201
3,"3",1,2,72567,6824,1912,2124,13723,258,2592
3,"3",2,1,36366,3735,542,621,8224,0,512
3,"3",2,2,70690,5310,287,3982,9966,1253,8512
3,"3",3,1,36912,6652,4010,2426,0,0,0
3,"3",3,2,67884,12941,1830,6600,6285,3808,652
3,"3",4,1,36697,5008,1457,6838,0,0,0
3,"3",4,2,71147,3114,2377,2378,12540,148,8296
3,"3",5,1,36075,0,0,0,8261,4284,1380
3,"3",5,2,71847,3552,740,0,13312,4663,5886
3,"3",6,1,36444,11087,275,2194,0,0,0
3,"3",6,2,72601,7059,1529,10190,3190,0,5431
3,"3",7,1,36538,2338,2536,0,5798,1983,807
3,"3",7,2,71484,10166,5136,4046,8071,771,326
3,"3",8,1,37245,2197,6394,82,750,2489,843
3,"3",8,2,72179,2209,10932,132,3965,10051,532
3,"3",9,1,36891,0,799,1949,4325,154,5882
3,"3",9,2,68827,1492,5805,0,11297,433,12146
3,"3",10,1,36695,0,0,3437,6871,237,2760
3,"3",10,2,71262,1583,140,670,7855,1444,17046
3,"3",11,1,36368,8731,3877,545,479,0,0
3,"3",11,2,72771,13551,7489,828,4817,354,190
3,"3",12,1,38262,5691,33,4544,0,1413,57
3,"3",12,2,73202,7723,4433,4569,1080,140,8853
3,"3",13,1,36881,5178,369,5487,1353,681,51
3,"3",13,2,69965,4708,609,3126,18173,0,3419
3,"3",14,1,36082,5620,739,3896,0,485,3178
3,"3",14,2,72763,17497,2220,4871,738,1677,234
3,"3",15,1,36501,2479,1544,0,6971,2137,368
3,"3",15,2,72173,6511,2902,2683,6363,3314,6054
3,"3",16,1,36448,3240,4120,439,2293,1235,2225
3,"3",16,2,71471,24940,3489,100,0,0,0
3,"3",17,1,37243,1904,717,0,2932,2771,4433
3,"3",17,2,70249,1963,4279,77,12633,6767,4032
3,"3",18,1,35947,0,0,0,2907,10952,194
3,"3",18,2,70501,11805,12296,0,4588,810,0
3,"3",19,1,35551,8063,865,2807,2714,0,0
3,"3",19,2,72587,0,0,0,18046,6154,3213
3,"3",20,1,36265,0,0,0,9482,3658,595
3,"3",20,2,71607,4234,234,1144,18581,4018,182
3,"3",21,1,36626,0,284,0,12135,955,0
3,"3",21,2,71077,5549,3980,1841,16598,955,0
3,"3",22,1,36854,8009,1565,1933,0,1639,0
3,"3",22,2,73643,12920,3898,1347,6909,879,404
3,"3",23,1,36249,3721,23,2228,7586,0,193
3,"3",23,2,72105,5496,20,0,17481,3393,1505
3,"3",24,1,35436,4801,411,8384,968,0,0
3,"3",24,2,71088,8758,1120,7003,7459,0,4572
3,"3",25,1,36988,6263,141,6608,0,0,0
3,"3",25,2,72473,7634,40,1014,10049,251,8539
3,"3",26,1,36035,5363,323,713,3496,944,3126
3,"3",26,2,70509,8876,1723,4080,13593,1219,0
3,"3",27,1,34817,2787,817,2382,5584,287,3326
3,"3",27,2,69424,6077,2873,9021,5155,293,7157
3,"3",28,1,36696,1406,2236,446,2644,3028,3544
3,"3",28,2,73185,10497,3435,8077,3639,0,1167
3,"3",29,1,36514,9255,424,3237,113,276,181
3,"3",29,2,72380,3946,0,4092,11109,4855,3618
3,"3",30,1,36735,0,0,0,9124,745,3396
3,"3",30,2,71680,0,0,0,14994,2291,11035
3,"3",31,1,35912,0,0,0,8839,230,5019
3,"3",31,2,69031,13706,2756,193,6396,10,7908
3,"3",32,1,37390,3137,1344,362,3394,11,4362
3,"3",32,2,71554,20296,1309,1410,4101,12,1318
3,"3",33,1,34859,4930,3373,0,1407,2615,2816
3,"3",33,2,69915,2101,6210,0,16348,1705,3721
3,"3",34,1,34523,1942,5332,1078,4510,49,2566
3,"3",34,2,73376,5098,1783,681,11595,446,7021
3,"3",35,1,37284,7961,3091,1664,0,0,0
3,"3",35,2,71743,4694,938,180,17088,4969,388
3,"3",36,1,36744,4258,1153,2143,4560,1073,69
3,"3",36,2,73508,10511,1065,2544,1600,10406,366
3,"3",37,1,36081,0,368,2084,6297,144,5026
3,"3",37,2,73322,12138,5161,4816,797,1906,1860
3,"3",38,1,37234,6792,256,177,5541,0,0
3,"3",38,2,70744,5826,2160,760,11311,686,8513
3,"3",39,1,37116,1142,111,4484,3829,3318,0
3,"3",39,2,73227,7596,457,3689,5933,8696,402
3,"3",40,1,37673,6305,0,479,1561,1837,2145
3,"3",40,2,71334,8612,26,7186,12484,0,358
3,"3",41,1,36855,9716,215,3214,0,0,0
3,"3",41,2,72599,11993,439,7628,6553,788,0
3,"3",42,1,35870,3664,0,2215,3398,4449,404
3,"3",42,2,72837,16548,275,8163,2177,0,0
3,"3",43,1,36500,5088,1150,14,6092,749,407
3,"3",43,2,72051,12499,2947,102,10365,1370,666
3,"3",44,1,36942,7177,641,5240,0,0,0
3,"3",44,2,73187,10983,261,15569,0,0,0
3,"3",45,1,36068,0,126,0,11539,1997,270
3,"3",45,2,69933,3471,0,55,16212,6705,3624
3,"3",46,1,36337,1024,0,84,2200,9906,449
3,"3",46,2,74068,627,139,3397,5822,14339,1608
3,"3",47,1,37196,9853,328,2316,307,0,0
3,"3",47,2,73153,19661,2519,4667,0,0,0
3,"3",48,1,35239,5724,130,864,5601,1018,1424
3,"3",48,2,70032,0,0,0,26654,2376,938
3,"3",49,1,36432,0,0,0,3402,0,10166
3,"3",49,2,72075,3412,778,2506,4845,194,16190
3,"3",50,1,36550,5182,244,4502,3272,250,0
3,"3",50,2,71988,4892,2513,13960,5217,1320,110
3,"3",51,1,35360,1555,376,338,11136,1235,0
3,"3",51,2,71103,10893,1109,628,11465,1841,2961
3,"3",52,1,35682,0,0,0,8726,5509,83
3,"3",52,2,70856,0,0,146,13082,15091,825
3,"3",53,1,37606,6806,4283,1305,0,0,0
3,"3",53,2,72407,10887,3601,426,7792,25,4862
3,"3",54,1,36505,6871,5917,664,43,0,0
3,"3",54,2,71488,23369,3286,172,1358,0,327
3,"3",55,1,36138,2465,859,0,7519,2651,368
3,"3",55,2,70378,1867,9632,1743,12125,359,3896
3,"3",56,1,36608,7915,1508,3969,0,0,0
3,"3",56,2,72514,0,0,0,20091,3370,4025
3,"3",57,1,37582,67,470,0,9565,987,1329
3,"3",57,2,72022,0,0,0,20199,5004,2775
3,"3",58,1,36644,0,0,0,8857,2094,2405
3,"3",58,2,71375,5410,17360,1269,952,2462,1172
3,"3",59,1,33862,181,1563,1386,7398,212,5398
3,"3",59,2,68021,19470,0,4403,4715,0,3391
3,"3",60,1,35862,6728,259,7151,0,0,0
3,"3",60,2,70550,11705,275,15719,0,1522,229
3,"3",61,1,36885,3782,5995,3338,0,0,0
3,"3",61,2,71941,10455,13323,4281,0,0,0
3,"3",62,1,36654,5864,1875,271,2771,2503,62
3,"3",62,2,69969,14266,4886,1516,6131,2703,529
3,"3",63,1,36630,4148,144,8350,728,0,0
3,"3",63,2,70997,4792,438,8358,10965,1551,2899
3,"3",64,1,36974,1597,34,17,3831,4722,2825
3,"3",64,2,72482,1298,500,2221,18249,4520,730
3,"3",65,1,37423,8024,590,3963,0,0,0
3,"3",65,2,73710,13832,3841,1538,3559,3207,313
3,"3",66,1,37924,3522,1737,1620,2985,0,2212
3,"3",66,2,71101,3584,801,3390,7903,4312,8909
3,"3",67,1,36090,2853,13,5414,473,5038,119
3,"3",67,2,71732,2518,221,0,15685,9035,809
3,"3",68,1,36489,2472,0,0,7372,3202,465
3,"3",68,2,70959,4244,314,1397,8869,9784,4433
3,"3",69,1,36717,2058,213,4602,4908,304,1198
3,"3",69,2,73048,11186,457,9536,3138,0,2635
3,"3",70,1,35671,0,272,460,3815,2820,6962
3,"3",70,2,71241,0,0,0,18023,4242,6494
3,"3",71,1,35887,10808,1216,2089,0,0,0
3,"3",71,2,71219,6309,527,6919,11777,2231,1018
3,"3",72,1,37343,0,0,0,4907,534,7216
3,"3",72,2,72302,12872,51,2759,8251,892,2873
3,"3",73,1,36060,3605,2567,2542,2827,2399,0
3,"3",73,2,73959,0,0,0,11956,2772,11313
3,"3",74,1,36497,5321,271,1693,6218,0,0
3,"3",74,2,72489,4094,1432,2235,15128,4251,371
3,"3",75,1,35794,6573,521,7112,0,0,0
3,"3",75,2,73028,7357,3384,6485,9739,0,7
3,"3",76,1,36733,0,0,5,11914,531,817
3,"3",76,2,72899,1477,254,27,18908,1785,4650
3,"3",77,1,38584,2541,0,226,6528,110,2011
3,"3",77,2,72057,10503,3701,995,8910,358,3476
3,"3",78,1,36016,5202,2005,1333,4334,110,1000
3,"3",78,2,70866,11702,639,2452,9767,0,4574
3,"3",79,1,36628,10580,2459,333,0,0,0
3,"3",79,2,71694,7784,749,1736,13289,1605,3143
3,"3",80,1,35364,0,0,0,11330,1545,1761
3,"3",80,2,74711,3750,3292,277,8238,1277,8455
3,"3",81,1,36400,12224,561,815,0,0,0
3,"3",81,2,70774,27106,561,1559,0,0,0
3,"3",82,1,36596,4279,7356,1769,0,0,0
3,"3",82,2,71803,14413,8661,1440,3158,201,324
3,"3",83,1,36681,2715,5115,5302,0,0,187
3,"3",83,2,71745,11018,3203,502,9797,2593,1142
3,"3",84,1,36075,9439,0,4486,0,0,0
3,"3",84,2,72686,7590,270,5828,8149,861,4616
3,"3",85,1,35347,5845,3912,513,4383,0,0
3,"3",85,2,69965,3099,6976,396,10919,2882,5763
3,"3",86,1,35966,0,0,0,2576,11458,0
3,"3",86,2,71067,2512,2110,188,11606,12310,207
3,"3",87,1,35364,3373,3292,1554,2114,4303,0
3,"3",87,2,70628,7232,4505,3646,6388,6749,852
3,"3",88,1,35969,6068,409,7554,0,0,0
3,"3",88,2,71246,4300,93,4922,11876,5679,1884
3,"3",89,1,37839,1740,2124,2136,1642,0,4519
3,"3",89,2,72584,23924,1586,1906,0,0,0
3,"3",90,1,35940,6005,433,14,1918,0,5690
3,"3",90,2,72926,7586,3187,80,5836,568,9817
3,"3",91,1,35606,8897,1975,213,1208,2101,0
3,"3",91,2,71164,9006,6697,0,4230,624,8279
3,"3",92,1,35606,6201,1051,125,5329,1201,487
3,"3",92,2,71732,8465,2369,249,14791,2157,237
3,"3",93,1,37087,5869,13,4696,1392,901,42
3,"3",93,2,72244,8587,798,3827,12331,2213,0
3,"3",94,1,36636,9762,1897,1327,0,378,0
3,"3",94,2,72949,8975,13452,1206,2056,1236,126
3,"3",95,1,35904,1372,59,0,11791,0,874
3,"3",95,2,68534,4225,2301,140,15754,256,8790
3,"3",96,1,36410,1462,0,2622,5326,2384,1796
3,"3",96,2,72915,1555,135,5157,9336,7338,3564
3,"3",97,1,35442,9788,280,891,1664,1935,0
3,"3",97,2,69900,0,0,0,22586,3822,3692
3,"3",98,1,36612,3640,0,7103,1168,1448,29
3,"3",98,2,71435,14558,39,7855,1916,4055,142
3,"3",99,1,36737,3968,6,1153,4281,3436,419
3,"3",99,2,73912,0,864,482,10801,13714,227
3,"3",100,1,37880,5466,369,6285,0,0,0
3,"3",100,2,74016,6415,18,3431,12090,470,3560
3,"4",1,1,49455,0,215,0,312,18,0
3,"4",2,1,49912,85,0,3,0,0,0
3,"4",3,1,50000,0,0,0,0,0,0
3,"4",4,1,48930,0,0,0,943,0,127
3,"4",5,1,48581,590,0,368,386,0,75
3,"4",6,1,49411,0,11,0,578,0,0
3,"4",7,1,49568,4,0,0,418,0,10
3,"4",8,1,48976,263,0,0,237,524,0
3,"4",9,1,49623,0,0,377,0,0,0
3,"4",10,1,48622,417,6,0,955,0,0
3,"4",11,1,49996,4,0,0,0,0,0
3,"4",12,1,48358,0,58,1584,0,0,0
3,"4",13,1,48913,330,49,271,411,0,26
3,"4",14,1,49185,50,406,359,0,0,0
3,"4",15,1,48305,132,74,0,819,578,92
3,"4",16,1,48127,560,57,0,1046,0,210
3,"4",17,1,48846,27,0,0,241,886,0
3,"4",18,1,48319,138,804,288,451,0,0
3,"4",19,1,48524,0,788,134,0,554,0
3,"4",20,1,48515,0,0,0,900,585,0
3,"4",21,1,49075,0,525,0,0,400,0
3,"4",22,1,48954,204,677,125,0,40,0
3,"4",23,1,49624,0,0,0,167,209,0
3,"4",24,1,47956,200,0,1844,0,0,0
3,"4",25,1,48653,0,0,0,992,25,330
3,"4",26,1,49090,0,0,0,51,255,604
3,"4",27,1,49078,160,0,345,0,29,388
3,"4",28,1,48600,0,0,0,566,693,141
3,"4",29,1,50000,0,0,0,0,0,0
3,"4",30,1,48551,280,565,0,364,60,180
3,"4",31,1,48862,276,0,0,173,282,407
3,"4",32,1,48398,0,0,0,408,885,309
3,"4",33,1,48768,512,720,0,0,0,0
3,"4",34,1,49228,490,0,282,0,0,0
3,"4",35,1,49924,76,0,0,0,0,0
3,"4",36,1,48510,0,0,0,1111,229,150
3,"4",37,1,49960,0,0,5,35,0,0
3,"4",38,1,48907,891,0,202,0,0,0
3,"4",39,1,48649,1005,0,0,0,346,0
3,"4",40,1,47987,914,140,818,141,0,0
3,"4",41,1,48997,554,0,0,0,413,36
3,"4",42,1,48433,64,0,1503,0,0,0
3,"4",43,1,48650,489,0,0,567,294,0
3,"4",44,1,48583,210,0,225,632,0,350
3,"4",45,1,48408,346,0,0,731,515,0
3,"4",46,1,48931,225,0,411,433,0,0
3,"4",47,1,50000,0,0,0,0,0,0
3,"4",48,1,48567,0,405,0,597,431,0
3,"4",49,1,48911,255,0,0,0,0,834
3,"4",50,1,50000,0,0,0,0,0,0
3,"4",51,1,48285,149,0,0,476,591,499
3,"4",52,1,48133,0,51,3,853,884,76
3,"4",53,1,49988,0,12,0,0,0,0
3,"4",54,1,48848,435,102,0,0,0,615
3,"4",55,1,48473,0,1109,73,345,0,0
3,"4",56,1,49278,420,302,0,0,0,0
3,"4",57,1,48567,87,0,0,618,0,728
3,"4",58,1,48594,0,0,0,1232,0,174
3,"4",59,1,48095,133,0,0,1013,316,443
3,"4",60,1,48697,347,0,956,0,0,0
3,"4",61,1,49295,0,0,0,643,62,0
3,"4",62,1,48519,0,136,21,1312,12,0
3,"4",63,1,49290,0,0,0,332,243,135
3,"4",64,1,49517,247,0,236,0,0,0
3,"4",65,1,48703,557,55,0,482,0,203
3,"4",66,1,48128,0,11,79,1640,140,2
3,"4",67,1,48628,0,0,599,560,213,0
3,"4",68,1,48265,511,0,1224,0,0,0
3,"4",69,1,48155,7,0,0,883,42,913
3,"4",70,1,48266,221,0,1481,0,0,32
3,"4",71,1,48227,12,71,382,0,712,596
3,"4",72,1,48660,346,0,322,672,0,0
3,"4",73,1,48413,1161,154,272,0,0,0
3,"4",74,1,49543,431,0,0,0,26,0
3,"4",75,1,48972,20,0,0,1003,5,0
3,"4",76,1,49095,24,0,0,61,0,820
3,"4",77,1,49564,436,0,0,0,0,0
3,"4",78,1,48542,0,0,0,201,0,1257
3,"4",79,1,48386,695,0,325,0,0,594
3,"4",80,1,48475,117,70,0,76,0,1262
3,"4",81,1,47867,1096,0,0,0,1037,0
3,"4",82,1,50000,0,0,0,0,0,0
3,"4",83,1,49519,0,0,0,81,384,16
3,"4",84,1,48620,838,0,64,299,22,157
3,"4",85,1,48283,244,504,0,788,0,181
3,"4",86,1,48504,554,441,127,0,121,253
3,"4",87,1,49040,0,0,0,960,0,0
3,"4",88,1,48503,426,0,735,336,0,0
3,"4",89,1,48838,0,0,0,648,0,514
3,"4",90,1,48711,402,841,46,0,0,0
3,"4",91,1,48562,838,573,19,0,8,0
3,"4",92,1,49996,4,0,0,0,0,0
3,"4",93,1,48714,566,0,720,0,0,0
3,"4",94,1,48448,868,493,191,0,0,0
3,"4",95,1,48344,365,164,139,296,36,656
3,"4",96,1,48701,587,68,644,0,0,0
3,"4",97,1,48414,0,0,0,1220,0,366
3,"4",98,1,48839,548,22,242,349,0,0
3,"4",99,1,49049,788,163,0,0,0,0
3,"4",100,1,49122,5,0,0,629,0,244
